tick,time_s,blue-0_team,blue-0_profile,blue-1_team,blue-1_profile,blue-2_team,blue-2_profile,orange-0_team,orange-0_profile,orange-1_team,orange-1_profile,orange-2_team,orange-2_profile
368,3.066666666666667,0,s3,0,s3,0,s3,1,d3,1,d3,1,d3
376,3.1333333333333333,0,s3,0,s3,0,s3,1,d3,1,d3,1,d3
384,3.2,0,s3,0,s3,0,s3,1,d3,1,d3,1,d3
392,3.2666666666666666,0,s3,0,s3,0,s3,1,d3,1,d3,1,d3
400,3.3333333333333335,0,s3,0,s3,0,s3,1,d3,1,d3,1,d3
408,3.4,0,s3,0,s3,0,s3,1,d3,1,d3,1,d3
416,3.466666666666667,0,s3,0,s3,0,s3,1,d3,1,d3,1,d3
424,3.533333333333333,0,s3,0,s3,0,s3,1,d3,1,d3,1,d3
432,3.6,0,s3,0,s3,0,s3,1,d3,1,d3,1,d3
440,3.6666666666666665,0,s3,0,s3,0,s3,1,d3,1,d3,1,d3
448,3.7333333333333334,0,s3,0,s3,0,s3,1,d3,1,d3,1,d3
456,3.8,0,p2,0,p2,0,p2,1,d3,1,d3,1,d3
464,3.8666666666666667,0,p2,0,p2,0,p2,1,d3,1,d3,1,d3
472,3.933333333333333,0,p2,0,p2,0,p2,1,d3,1,d3,1,d3
480,4.0,0,p2,0,p2,0,p2,1,d3,1,d3,1,d3
488,4.066666666666666,0,p2,0,p2,0,p2,1,d3,1,d3,1,d3
496,4.133333333333334,0,p2,0,p2,0,p2,1,d3,1,d3,1,d3
504,4.2,0,p2,0,p2,0,p2,1,d3,1,d3,1,d3
512,4.266666666666667,0,p2,0,p2,0,p2,1,d3,1,d3,1,d3
520,4.333333333333333,0,p2,0,p2,0,p2,1,d3,1,d3,1,d3
528,4.4,0,p2,0,p2,0,p2,1,d3,1,d3,1,d3
536,4.466666666666667,0,p2,0,p2,0,p2,1,d3,1,d3,1,d3
544,4.533333333333333,0,p2,0,p2,0,p2,1,d3,1,d3,1,d3
552,4.6,0,p2,0,p2,0,p2,1,d3,1,d3,1,d3
560,4.666666666666667,0,p2,0,p2,0,p2,1,d3,1,d3,1,d3
568,4.733333333333333,0,p2,0,p2,0,p2,1,d3,1,d3,1,d3
576,4.8,0,p2,0,p2,0,p2,1,d3,1,d3,1,d3
584,4.866666666666666,0,p2,0,p2,0,p2,1,d3,1,d3,1,d3
592,4.933333333333334,0,p2,0,p2,0,p2,1,d3,1,d3,1,d3
600,5.0,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
608,5.066666666666666,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
616,5.133333333333334,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
624,5.2,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
632,5.266666666666667,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
640,5.333333333333333,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
648,5.4,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
656,5.466666666666667,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
664,5.533333333333333,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
672,5.6,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
680,5.666666666666667,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
688,5.733333333333333,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
696,5.8,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
704,5.866666666666666,0,s3,0,s3,0,s3,1,d3,1,d3,1,d3
712,5.933333333333334,0,s3,0,s3,0,s3,1,d3,1,d3,1,d3
720,6.0,0,s3,0,s3,0,s3,1,d3,1,d3,1,d3
728,6.066666666666666,0,s3,0,s3,0,s3,1,d3,1,d3,1,d3
736,6.133333333333334,0,s3,0,s3,0,s3,1,d3,1,d3,1,d3
744,6.2,0,s3,0,s3,0,s3,1,d3,1,d3,1,d3
752,6.266666666666667,0,s3,0,s3,0,s3,1,d3,1,d3,1,d3
760,6.333333333333333,0,s3,0,s3,0,s3,1,d3,1,d3,1,d3
768,6.4,0,s3,0,s3,0,s3,1,d3,1,d3,1,d3
776,6.466666666666667,0,s3,0,s3,0,s3,1,d3,1,d3,1,d3
784,6.533333333333333,0,s3,0,s3,0,s3,1,d3,1,d3,1,d3
792,6.6,0,s3,0,s3,0,s3,1,d3,1,d3,1,d3
800,6.666666666666667,0,s3,0,s3,0,s3,1,d3,1,d3,1,d3
808,6.733333333333333,0,s3,0,s3,0,s3,1,d3,1,d3,1,d3
816,6.8,0,s3,0,s3,0,s3,1,d3,1,d3,1,d3
824,6.866666666666666,0,s3,0,s3,0,s3,1,d3,1,d3,1,d3
832,6.933333333333334,0,s3,0,s3,0,s3,1,d3,1,d3,1,d3
840,7.0,0,s3,0,s3,0,s3,1,d3,1,d3,1,d3
848,7.066666666666666,0,s3,0,s3,0,s3,1,d3,1,d3,1,d3
856,7.133333333333334,0,s3,0,s3,0,s3,1,d3,1,d3,1,d3
864,7.2,0,s3,0,s3,0,s3,1,d3,1,d3,1,d3
872,7.266666666666667,0,s3,0,s3,0,s3,1,d3,1,d3,1,d3
880,7.333333333333333,0,s3,0,s3,0,s3,1,d3,1,d3,1,d3
888,7.4,0,s3,0,s3,0,s3,1,d3,1,d3,1,d3
896,7.466666666666667,0,s3,0,s3,0,s3,1,d3,1,d3,1,d3
904,7.533333333333333,0,s3,0,s3,0,s3,1,d3,1,d3,1,d3
912,7.6,0,s3,0,s3,0,s3,1,d3,1,d3,1,d3
920,7.666666666666667,0,s3,0,s3,0,s3,1,d3,1,d3,1,d3
928,7.733333333333333,0,s3,0,s3,0,s3,1,d3,1,d3,1,d3
936,7.8,0,s3,0,s3,0,s3,1,d3,1,d3,1,d3
944,7.866666666666666,0,s3,0,s3,0,s3,1,d3,1,d3,1,d3
952,7.933333333333334,0,s3,0,s3,0,s3,1,d3,1,d3,1,d3
960,8.0,0,s3,0,s3,0,s3,1,d3,1,d3,1,d3
968,8.066666666666666,0,s3,0,s3,0,s3,1,d3,1,d3,1,d3
976,8.133333333333333,0,p2,0,p2,0,p2,1,d3,1,d3,1,d3
984,8.2,0,p2,0,p2,0,p2,1,d3,1,d3,1,d3
992,8.266666666666667,0,p2,0,p2,0,p2,1,d3,1,d3,1,d3
1000,8.333333333333334,0,p2,0,p2,0,p2,1,d3,1,d3,1,d3
1008,8.4,0,p2,0,p2,0,p2,1,d3,1,d3,1,d3
1016,8.466666666666667,0,p2,0,p2,0,p2,1,d3,1,d3,1,d3
1024,8.533333333333333,0,p2,0,p2,0,p2,1,d3,1,d3,1,d3
1032,8.6,0,p2,0,p2,0,p2,1,d3,1,d3,1,d3
1040,8.666666666666666,0,p2,0,p2,0,p2,1,d3,1,d3,1,d3
1048,8.733333333333333,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
1056,8.8,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
1064,8.866666666666667,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
1072,8.933333333333334,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
1080,9.0,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
1088,9.066666666666666,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
1096,9.133333333333333,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
1104,9.2,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
1112,9.266666666666667,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
1120,9.333333333333334,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
1128,9.4,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
1136,9.466666666666667,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
1144,9.533333333333333,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
1152,9.6,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
1160,9.666666666666666,0,p2,0,p2,0,p2,1,d3,1,d3,1,d3
1168,9.733333333333333,0,p2,0,p2,0,p2,1,d3,1,d3,1,d3
1176,9.8,0,p2,0,p2,0,p2,1,d3,1,d3,1,d3
1184,9.866666666666667,0,p2,0,p2,0,p2,1,d3,1,d3,1,d3
1192,9.933333333333334,0,p2,0,p2,0,p2,1,d3,1,d3,1,d3
1200,10.0,0,p2,0,p2,0,p2,1,d3,1,d3,1,d3
1208,10.066666666666666,0,p2,0,p2,0,p2,1,d3,1,d3,1,d3
1216,10.133333333333333,0,p2,0,p2,0,p2,1,d3,1,d3,1,d3
1224,10.2,0,p2,0,p2,0,p2,1,d3,1,d3,1,d3
1232,10.266666666666667,0,p2,0,p2,0,p2,1,d3,1,d3,1,d3
1240,10.333333333333334,0,p2,0,p2,0,p2,1,d3,1,d3,1,d3
1248,10.4,0,p2,0,p2,0,p2,1,d3,1,d3,1,d3
1256,10.466666666666667,0,p2,0,p2,0,p2,1,d3,1,d3,1,d3
1264,10.533333333333333,0,p2,0,p2,0,p2,1,d3,1,d3,1,d3
1272,10.6,0,p2,0,p2,0,p2,1,d3,1,d3,1,d3
1280,10.666666666666666,0,p2,0,p2,0,p2,1,d3,1,d3,1,d3
1288,10.733333333333333,0,p2,0,p2,0,p2,1,d3,1,d3,1,d3
1296,10.8,0,p2,0,p2,0,p2,1,d3,1,d3,1,d3
1304,10.866666666666667,0,p2,0,p2,0,p2,1,d3,1,d3,1,d3
1312,10.933333333333334,0,p2,0,p2,0,p2,1,d3,1,d3,1,d3
1320,11.0,0,p2,0,p2,0,p2,1,d3,1,d3,1,d3
1328,11.066666666666666,0,p2,0,p2,0,p2,1,d3,1,d3,1,d3
1336,11.133333333333333,0,p2,0,p2,0,p2,1,d3,1,d3,1,d3
1344,11.2,0,p2,0,p2,0,p2,1,d3,1,d3,1,d3
1352,11.266666666666667,0,p2,0,p2,0,p2,1,d3,1,d3,1,d3
1360,11.333333333333334,0,p2,0,p2,0,p2,1,d3,1,d3,1,d3
1368,11.4,0,p2,0,p2,0,p2,1,d3,1,d3,1,d3
1376,11.466666666666667,0,p2,0,p2,0,p2,1,d3,1,d3,1,d3
1384,11.533333333333333,0,p2,0,p2,0,p2,1,d3,1,d3,1,d3
1392,11.6,0,p2,0,p2,0,p2,1,d3,1,d3,1,d3
1400,11.666666666666666,0,p2,0,p2,0,p2,1,d3,1,d3,1,d3
1408,11.733333333333333,0,p2,0,p2,0,p2,1,d3,1,d3,1,d3
1416,11.8,0,p2,0,p2,0,p2,1,d3,1,d3,1,d3
1424,11.866666666666667,0,p2,0,p2,0,p2,1,d3,1,d3,1,d3
1432,11.933333333333334,0,p2,0,p2,0,p2,1,d3,1,d3,1,d3
1440,12.0,0,p2,0,p2,0,p2,1,d3,1,d3,1,d3
1448,12.066666666666666,0,p2,0,p2,0,p2,1,d3,1,d3,1,d3
1456,12.133333333333333,0,p2,0,p2,0,p2,1,d3,1,d3,1,d3
1464,12.2,0,p2,0,p2,0,p2,1,d3,1,d3,1,d3
1472,12.266666666666667,0,p2,0,p2,0,p2,1,d3,1,d3,1,d3
1480,12.333333333333334,0,p2,0,p2,0,p2,1,d3,1,d3,1,d3
1488,12.4,0,p2,0,p2,0,p2,1,d3,1,d3,1,d3
1496,12.466666666666667,0,p2,0,p2,0,p2,1,d3,1,d3,1,d3
1504,12.533333333333333,0,p2,0,p2,0,p2,1,d3,1,d3,1,d3
1512,12.6,0,p2,0,p2,0,p2,1,d3,1,d3,1,d3
1520,12.666666666666666,0,p2,0,p2,0,p2,1,d3,1,d3,1,d3
1528,12.733333333333333,0,p2,0,p2,0,p2,1,d3,1,d3,1,d3
1536,12.8,0,p2,0,p2,0,p2,1,d3,1,d3,1,d3
1544,12.866666666666667,0,p2,0,p2,0,p2,1,d3,1,d3,1,d3
1552,12.933333333333334,0,p2,0,p2,0,p2,1,d3,1,d3,1,d3
1560,13.0,0,p2,0,p2,0,p2,1,d3,1,d3,1,d3
1568,13.066666666666666,0,p2,0,p2,0,p2,1,d3,1,d3,1,d3
1576,13.133333333333333,0,p2,0,p2,0,p2,1,d3,1,d3,1,d3
1584,13.2,0,p2,0,p2,0,p2,1,d3,1,d3,1,d3
1592,13.266666666666667,0,p2,0,p2,0,p2,1,d3,1,d3,1,d3
1600,13.333333333333334,0,p2,0,p2,0,p2,1,d3,1,d3,1,d3
1608,13.4,0,p2,0,p2,0,p2,1,d3,1,d3,1,d3
1616,13.466666666666667,0,p2,0,p2,0,p2,1,d3,1,d3,1,d3
1624,13.533333333333333,0,p2,0,p2,0,p2,1,d3,1,d3,1,d3
1632,13.6,0,p2,0,p2,0,p2,1,d3,1,d3,1,d3
1640,13.666666666666666,0,p2,0,p2,0,p2,1,d3,1,d3,1,d3
1648,13.733333333333333,0,p2,0,p2,0,p2,1,d3,1,d3,1,d3
1656,13.8,0,p2,0,p2,0,p2,1,d3,1,d3,1,d3
1664,13.866666666666667,0,p2,0,p2,0,p2,1,d3,1,d3,1,d3
1672,13.933333333333334,0,p2,0,p2,0,p2,1,d3,1,d3,1,d3
1680,14.0,0,p2,0,p2,0,p2,1,d3,1,d3,1,d3
1688,14.066666666666666,0,p2,0,p2,0,p2,1,d3,1,d3,1,d3
1696,14.133333333333333,0,p2,0,p2,0,p2,1,d3,1,d3,1,d3
1704,14.2,0,p2,0,p2,0,p2,1,d3,1,d3,1,d3
1712,14.266666666666667,0,p2,0,p2,0,p2,1,d3,1,d3,1,d3
1720,14.333333333333334,0,p2,0,p2,0,p2,1,d3,1,d3,1,d3
1728,14.4,0,p2,0,p2,0,p2,1,d3,1,d3,1,d3
1736,14.466666666666667,0,p2,0,p2,0,p2,1,d3,1,d3,1,d3
1744,14.533333333333333,0,p2,0,p2,0,p2,1,d3,1,d3,1,d3
1752,14.6,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
1760,14.666666666666666,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
1768,14.733333333333333,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
1776,14.8,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
1784,14.866666666666667,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
1792,14.933333333333334,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
1800,15.0,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
1808,15.066666666666666,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
1816,15.133333333333333,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
1824,15.2,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
1832,15.266666666666667,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
1840,15.333333333333334,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
1848,15.4,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
1856,15.466666666666667,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
1864,15.533333333333333,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
1872,15.6,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
1880,15.666666666666666,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
1888,15.733333333333333,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
1896,15.8,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
1904,15.866666666666667,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
1912,15.933333333333334,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
1920,16.0,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
1928,16.066666666666666,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
1936,16.133333333333333,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
1944,16.2,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
1952,16.266666666666666,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
1960,16.333333333333332,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
1968,16.4,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
1976,16.466666666666665,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
1984,16.533333333333335,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
1992,16.6,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
2000,16.666666666666668,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
2008,16.733333333333334,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
2016,16.8,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
2024,16.866666666666667,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
2032,16.933333333333334,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
2040,17.0,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
2048,17.066666666666666,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
2056,17.133333333333333,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
2064,17.2,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
2072,17.266666666666666,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
2080,17.333333333333332,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
2088,17.4,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
2096,17.466666666666665,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
2104,17.533333333333335,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
2112,17.6,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
2120,17.666666666666668,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
2128,17.733333333333334,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
2136,17.8,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
2144,17.866666666666667,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
2152,17.933333333333334,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
2160,18.0,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
2168,18.066666666666666,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
2176,18.133333333333333,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
2184,18.2,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
2192,18.266666666666666,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
2200,18.333333333333332,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
2208,18.4,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
2216,18.466666666666665,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
2224,18.533333333333335,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
2232,18.6,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
2240,18.666666666666668,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
2248,18.733333333333334,0,p2,0,p2,0,p2,1,d3,1,d3,1,d3
2256,18.8,0,p2,0,p2,0,p2,1,d3,1,d3,1,d3
2264,18.866666666666667,0,p2,0,p2,0,p2,1,d3,1,d3,1,d3
2272,18.933333333333334,0,p2,0,p2,0,p2,1,d3,1,d3,1,d3
2280,19.0,0,p2,0,p2,0,p2,1,d3,1,d3,1,d3
2288,19.066666666666666,0,p2,0,p2,0,p2,1,d3,1,d3,1,d3
2296,19.133333333333333,0,p2,0,p2,0,p2,1,d3,1,d3,1,d3
2304,19.2,0,p2,0,p2,0,p2,1,d3,1,d3,1,d3
2312,19.266666666666666,0,p2,0,p2,0,p2,1,d3,1,d3,1,d3
2320,19.333333333333332,0,p2,0,p2,0,p2,1,d3,1,d3,1,d3
2328,19.4,0,p2,0,p2,0,p2,1,d3,1,d3,1,d3
2336,19.466666666666665,0,p2,0,p2,0,p2,1,d3,1,d3,1,d3
2344,19.533333333333335,0,p2,0,p2,0,p2,1,d3,1,d3,1,d3
2352,19.6,0,p2,0,p2,0,p2,1,d3,1,d3,1,d3
2360,19.666666666666668,0,p2,0,p2,0,p2,1,d3,1,d3,1,d3
2368,19.733333333333334,0,p2,0,p2,0,p2,1,d3,1,d3,1,d3
2376,19.8,0,p2,0,p2,0,p2,1,d3,1,d3,1,d3
2384,19.866666666666667,0,p2,0,p2,0,p2,1,d3,1,d3,1,d3
2392,19.933333333333334,0,p2,0,p2,0,p2,1,d3,1,d3,1,d3
2400,20.0,0,p2,0,p2,0,p2,1,d3,1,d3,1,d3
2408,20.066666666666666,0,p2,0,p2,0,p2,1,d3,1,d3,1,d3
2416,20.133333333333333,0,p2,0,p2,0,p2,1,d3,1,d3,1,d3
2424,20.2,0,p2,0,p2,0,p2,1,d3,1,d3,1,d3
2432,20.266666666666666,0,p2,0,p2,0,p2,1,d3,1,d3,1,d3
2440,20.333333333333332,0,p2,0,p2,0,p2,1,d3,1,d3,1,d3
2448,20.4,0,p2,0,p2,0,p2,1,d3,1,d3,1,d3
2456,20.466666666666665,0,p2,0,p2,0,p2,1,d3,1,d3,1,d3
2464,20.533333333333335,0,p2,0,p2,0,p2,1,d3,1,d3,1,d3
2472,20.6,0,p2,0,p2,0,p2,1,d3,1,d3,1,d3
2480,20.666666666666668,0,p2,0,p2,0,p2,1,d3,1,d3,1,d3
2488,20.733333333333334,0,p2,0,p2,0,p2,1,d3,1,d3,1,d3
2496,20.8,0,p2,0,p2,0,p2,1,d3,1,d3,1,d3
2504,20.866666666666667,0,p2,0,p2,0,p2,1,d3,1,d3,1,d3
2512,20.933333333333334,0,p2,0,p2,0,p2,1,d3,1,d3,1,d3
2520,21.0,0,p2,0,p2,0,p2,1,d3,1,d3,1,d3
2528,21.066666666666666,0,p2,0,p2,0,p2,1,d3,1,d3,1,d3
2536,21.133333333333333,0,p2,0,p2,0,p2,1,d3,1,d3,1,d3
2544,21.2,0,p2,0,p2,0,p2,1,d3,1,d3,1,d3
2552,21.266666666666666,0,p2,0,p2,0,p2,1,d3,1,d3,1,d3
2560,21.333333333333332,0,p2,0,p2,0,p2,1,d3,1,d3,1,d3
2568,21.4,0,p2,0,p2,0,p2,1,d3,1,d3,1,d3
2576,21.466666666666665,0,p2,0,p2,0,p2,1,d3,1,d3,1,d3
2584,21.533333333333335,0,p2,0,p2,0,p2,1,d3,1,d3,1,d3
2592,21.6,0,p2,0,p2,0,p2,1,d3,1,d3,1,d3
2600,21.666666666666668,0,p2,0,p2,0,p2,1,d3,1,d3,1,d3
2608,21.733333333333334,0,p2,0,p2,0,p2,1,d3,1,d3,1,d3
2616,21.8,0,p2,0,p2,0,p2,1,d3,1,d3,1,d3
2624,21.866666666666667,0,p2,0,p2,0,p2,1,d3,1,d3,1,d3
2632,21.933333333333334,0,p2,0,p2,0,p2,1,d3,1,d3,1,d3
2640,22.0,0,p2,0,p2,0,p2,1,d3,1,d3,1,d3
2648,22.066666666666666,0,p2,0,p2,0,p2,1,d3,1,d3,1,d3
2656,22.133333333333333,0,p2,0,p2,0,p2,1,d3,1,d3,1,d3
2664,22.2,0,p2,0,p2,0,p2,1,d3,1,d3,1,d3
2672,22.266666666666666,0,p2,0,p2,0,p2,1,d3,1,d3,1,d3
2680,22.333333333333332,0,p2,0,p2,0,p2,1,d3,1,d3,1,d3
2688,22.4,0,p2,0,p2,0,p2,1,d3,1,d3,1,d3
2696,22.466666666666665,0,p2,0,p2,0,p2,1,d3,1,d3,1,d3
2704,22.533333333333335,0,p2,0,p2,0,p2,1,d3,1,d3,1,d3
2712,22.6,0,p2,0,p2,0,p2,1,d3,1,d3,1,d3
2720,22.666666666666668,0,p2,0,p2,0,p2,1,d3,1,d3,1,d3
2728,22.733333333333334,0,p2,0,p2,0,p2,1,d3,1,d3,1,d3
2736,22.8,0,p2,0,p2,0,p2,1,d3,1,d3,1,d3
2744,22.866666666666667,0,p2,0,p2,0,p2,1,d3,1,d3,1,d3
2752,22.933333333333334,0,p2,0,p2,0,p2,1,d3,1,d3,1,d3
2760,23.0,0,p2,0,p2,0,p2,1,d3,1,d3,1,d3
2768,23.066666666666666,0,p2,0,p2,0,p2,1,d3,1,d3,1,d3
2776,23.133333333333333,0,p2,0,p2,0,p2,1,d3,1,d3,1,d3
2784,23.2,0,p2,0,p2,0,p2,1,d3,1,d3,1,d3
2792,23.266666666666666,0,p2,0,p2,0,p2,1,d3,1,d3,1,d3
2800,23.333333333333332,0,p2,0,p2,0,p2,1,d3,1,d3,1,d3
2808,23.4,0,p2,0,p2,0,p2,1,d3,1,d3,1,d3
2816,23.466666666666665,0,p2,0,p2,0,p2,1,d3,1,d3,1,d3
2824,23.533333333333335,0,p2,0,p2,0,p2,1,d3,1,d3,1,d3
2832,23.6,0,p2,0,p2,0,p2,1,d3,1,d3,1,d3
2840,23.666666666666668,0,p2,0,p2,0,p2,1,d3,1,d3,1,d3
2848,23.733333333333334,0,p2,0,p2,0,p2,1,d3,1,d3,1,d3
2856,23.8,0,p2,0,p2,0,p2,1,d3,1,d3,1,d3
2864,23.866666666666667,0,p2,0,p2,0,p2,1,d3,1,d3,1,d3
2872,23.933333333333334,0,p2,0,p2,0,p2,1,d3,1,d3,1,d3
2880,24.0,0,p2,0,p2,0,p2,1,d3,1,d3,1,d3
2888,24.066666666666666,0,p2,0,p2,0,p2,1,d3,1,d3,1,d3
2896,24.133333333333333,0,p2,0,p2,0,p2,1,d3,1,d3,1,d3
2904,24.2,0,p2,0,p2,0,p2,1,d3,1,d3,1,d3
2912,24.266666666666666,0,p2,0,p2,0,p2,1,d3,1,d3,1,d3
2920,24.333333333333332,0,p2,0,p2,0,p2,1,d3,1,d3,1,d3
2928,24.4,0,p2,0,p2,0,p2,1,d3,1,d3,1,d3
2936,24.466666666666665,0,p2,0,p2,0,p2,1,d3,1,d3,1,d3
2944,24.533333333333335,0,p2,0,p2,0,p2,1,d3,1,d3,1,d3
2952,24.6,0,p2,0,p2,0,p2,1,d3,1,d3,1,d3
2960,24.666666666666668,0,p2,0,p2,0,p2,1,d3,1,d3,1,d3
2968,24.733333333333334,0,p2,0,p2,0,p2,1,d3,1,d3,1,d3
2976,24.8,0,p2,0,p2,0,p2,1,d3,1,d3,1,d3
2984,24.866666666666667,0,p2,0,p2,0,p2,1,d3,1,d3,1,d3
2992,24.933333333333334,0,p2,0,p2,0,p2,1,d3,1,d3,1,d3
3000,25.0,0,p2,0,p2,0,p2,1,d3,1,d3,1,d3
3008,25.066666666666666,0,p2,0,p2,0,p2,1,d3,1,d3,1,d3
3016,25.133333333333333,0,p2,0,p2,0,p2,1,d3,1,d3,1,d3
3024,25.2,0,p2,0,p2,0,p2,1,d3,1,d3,1,d3
3032,25.266666666666666,0,p2,0,p2,0,p2,1,d3,1,d3,1,d3
3040,25.333333333333332,0,p2,0,p2,0,p2,1,d3,1,d3,1,d3
3048,25.4,0,p2,0,p2,0,p2,1,d3,1,d3,1,d3
3056,25.466666666666665,0,p2,0,p2,0,p2,1,d3,1,d3,1,d3
3064,25.533333333333335,0,p2,0,p2,0,p2,1,d3,1,d3,1,d3
3072,25.6,0,p2,0,p2,0,p2,1,d3,1,d3,1,d3
3080,25.666666666666668,0,p2,0,p2,0,p2,1,d3,1,d3,1,d3
3088,25.733333333333334,0,p2,0,p2,0,p2,1,d3,1,d3,1,d3
3096,25.8,0,p2,0,p2,0,p2,1,d3,1,d3,1,d3
3104,25.866666666666667,0,p2,0,p2,0,p2,1,d3,1,d3,1,d3
3112,25.933333333333334,0,p2,0,p2,0,p2,1,d3,1,d3,1,d3
3120,26.0,0,p2,0,p2,0,p2,1,d3,1,d3,1,d3
3128,26.066666666666666,0,p2,0,p2,0,p2,1,d3,1,d3,1,d3
3136,26.133333333333333,0,p2,0,p2,0,p2,1,d3,1,d3,1,d3
3144,26.2,0,p2,0,p2,0,p2,1,d3,1,d3,1,d3
3152,26.266666666666666,0,p2,0,p2,0,p2,1,d3,1,d3,1,d3
3160,26.333333333333332,0,p2,0,p2,0,p2,1,d3,1,d3,1,d3
3168,26.4,0,p2,0,p2,0,p2,1,d3,1,d3,1,d3
3176,26.466666666666665,0,p2,0,p2,0,p2,1,d3,1,d3,1,d3
